"OWNER","TABLE_NAME","COLUMN_NAME","DATA_TYPE","DATA_LENGTH","NULLABLE"
"CB","CBESERVICEPREVIOUSMAX","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESERVICEPREVIOUSMAX","AMNOVERDUEPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBESERVICES","CODPAYMENTMETHODCODE","VARCHAR2",12,"Y"
"CB","CBESERVICES","AMNNEXTPAYMENTAMOUNT","NUMBER",22,"Y"
"CB","CBESERVICES","DATNEXTPAYMENTDATE","DATE",7,"Y"
"CB","CBESERVICES","DATLASTPAYMENTDATE","DATE",7,"Y"
"CB","CBESERVICES","AMNOUTSTANDINGBALANCEAMOUNT","NUMBER",22,"Y"
"CB","CBESERVICES","AMNBILLEDAMOUNT","NUMBER",22,"Y"
"CB","CBESERVICES","CODDAYSPASTDUECODE","NUMBER",22,"Y"
"CB","CBESERVICES","NUMOVERDUEPAYMENTSNUMBER","NUMBER",22,"Y"
"CB","CBESERVICES","AMNOVERDUEPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBESERVICES","NUMPRINCIPALOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBESERVICES","AMNPRINCIPALOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBESERVICES","NUMINTERESTOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBESERVICES","AMNINTERESTOVERDUEPAYMENTS","NUMBER",22,"Y"
"CB","CBESERVICES","CODASSETQUALITYCLASSCODE","VARCHAR2",4,"Y"
"CB","CBESERVICES","CODINSTALLMENTTYPECODE","VARCHAR2",4,"Y"
"CB","CBESERVICES","NUMSERVICESLINESNUMBER","NUMBER",22,"Y"
"CB","CBESERVICES","CODTHIRDPARTYOWNERSHIPCODE","VARCHAR2",4,"Y"
"CB","CBESERVICES","DATREFERENCEDATE","DATE",7,"N"
"CB","CBESERVICES","CODCONTRACTSTATUSCODE","VARCHAR2",8,"Y"
"CB","CBESERVICES","FLGCURRENT","NUMBER",22,"N"
"CB","CBESERVICES","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESERVICES","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESERVICES","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESERVICES","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESERVICES","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESERVICES","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESERVICES","UIDSERVICEID","RAW",16,"N"
"CB","CBESERVICES","UIDCONTRACTID","RAW",16,"N"
"CB","CBESERVICES","UIDGUARANTEESETID","RAW",16,"Y"
"CB","CBESERVICES","CODCONTRACTPHASECODE","VARCHAR2",8,"Y"
"CB","CBESERVICES","DATCONTRACTPHASEDATE","DATE",7,"Y"
"CB","CBESERVICES","CODCURRENCYCODE","VARCHAR2",12,"N"
"CB","CBESERVICES","CODORIGINALCURRENCYCODE","VARCHAR2",12,"Y"
"CB","CBESERVICES","CODPAYMENTPERIODICITYCODE","VARCHAR2",4,"Y"
"CB","CBESOLETRADERS","UIDSUBJECTID","RAW",16,"N"
"CB","CBESOLETRADERS","UIDINDIVIDUALID","RAW",16,"N"
"CB","CBESOLETRADERS","NAMTRADENAME","VARCHAR2",480,"N"
"CB","CBESOLETRADERS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESOLETRADERS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESOLETRADERS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESOLETRADERS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESOLETRADERS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESOLETRADERS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESTATISTICS","FLGCRBASIC","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGNAEAO","NUMBER",22,"Y"
"CB","CBESTATISTICS","CODINPUTSUSACTION","CHAR",3,"Y"
"CB","CBESTATISTICS","CODSUSPENSIONSOURCE","VARCHAR2",8,"Y"
"CB","CBESTATISTICS","CODCONTRACTTYPECODE","VARCHAR2",8,"Y"
"CB","CBESTATISTICS","CODCONTRACTPHASECODE","VARCHAR2",8,"Y"
"CB","CBESTATISTICS","CODSUBJECTLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBESTATISTICS","CODCONTRACTLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBESTATISTICS","AMNAPPLICATIONAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNFINANCEDAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNCREDITLIMITAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNMONTHLYPAYMENTSAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","CODPAYMENTPERIODICITYCODE","VARCHAR2",4,"Y"
"CB","CBESTATISTICS","NUMTOTALINSTALLMENTSNUMBER","NUMBER",22,"Y"
"CB","CBESTATISTICS","DATCONTRACTREQUESTDATE","DATE",7,"Y"
"CB","CBESTATISTICS","FLGMATCHEDSUBJECT","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGPROVIDERFIRSTENQUIRY","NUMBER",22,"Y"
"CB","CBESTATISTICS","CODSUBJECTROLECODE","VARCHAR2",4,"Y"
"CB","CBESTATISTICS","NAMTRADENAME","VARCHAR2",480,"Y"
"CB","CBESTATISTICS","CODLEGALFORMCODE","VARCHAR2",12,"Y"
"CB","CBESTATISTICS","NAMFULLNAME","VARCHAR2",880,"Y"
"CB","CBESTATISTICS","NAMFIRSTNAME","VARCHAR2",280,"Y"
"CB","CBESTATISTICS","NAMPATRONYMICNAME","VARCHAR2",280,"Y"
"CB","CBESTATISTICS","NAMLASTNAME","VARCHAR2",280,"Y"
"CB","CBESTATISTICS","CODGENDERCODE","VARCHAR2",4,"Y"
"CB","CBESTATISTICS","NAMFULLADDRESSNAME","VARCHAR2",1200,"Y"
"CB","CBESTATISTICS","NAMSTREETNAME","VARCHAR2",800,"Y"
"CB","CBESTATISTICS","NAMCITYNAME","VARCHAR2",120,"Y"
"CB","CBESTATISTICS","NAMDISTRICTNAME","VARCHAR2",12,"Y"
"CB","CBESTATISTICS","NAMREGIONNAME","VARCHAR2",8,"Y"
"CB","CBESTATISTICS","NUMSUBJECTAGENUMBER","NUMBER",22,"Y"
"CB","CBESTATISTICS","NUMTOTALCONTRACTSNUMBER","NUMBER",22,"Y"
"CB","CBESTATISTICS","NUMREPORTINGPROVIDERSNUMBER","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALPOTENTEXPOSUREAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALOUTSTANDINGAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALOVERDUEAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALREQUESTEDAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALPOTENTGUARANTORAMOUNT","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALOUTSTANDGUARANTORAMN","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALOVERDUEGUARANTORAMN","NUMBER",22,"Y"
"CB","CBESTATISTICS","AMNTOTALREQUESTEDGUARANTORAMN","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGHASINSTALLMENTS","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGHASNONINSTALLMENTS","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGHASCREDITCARDS","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGHASSERVICES","NUMBER",22,"Y"
"CB","CBESTATISTICS","FLGHASSUBJECTINFO","NUMBER",22,"Y"
"CB","CBESTATISTICS","CODEMYSTICCRITERIACODE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","NUMCANDIDATESNUMBER","NUMBER",22,"Y"
"CB","CBESTATISTICS","CODSCORERAWCODE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","CODSCORERANGECODE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","CODEXCLUSIONRULECODE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","CODPRESENTATIONFORMATTYPECODE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","FLGPRESENTATIONDOCUMENT","NUMBER",22,"Y"
"CB","CBESTATISTICS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESTATISTICS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESTATISTICS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESTATISTICS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESTATISTICS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESTATISTICS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESTATISTICS","UIDSTATISTICID","RAW",16,"N"
"CB","CBESTATISTICS","UIDMESSAGEID","VARCHAR2",144,"N"
"CB","CBESTATISTICS","UIDLOGID","VARCHAR2",144,"Y"
"CB","CBESTATISTICS","CODSOURCECODE","VARCHAR2",200,"N"
"CB","CBESTATISTICS","CODSERVICECODE","VARCHAR2",200,"N"
"CB","CBESTATISTICS","CODCHANNELCODE","VARCHAR2",4,"N"
"CB","CBESTATISTICS","DATENQUIRYDATE","DATE",7,"N"
"CB","CBESTATISTICS","CODPROVIDERCODE","VARCHAR2",32,"N"
"CB","CBESTATISTICS","CODBRANCHCODE","VARCHAR2",20,"Y"
"CB","CBESTATISTICS","CODUSERCODE","VARCHAR2",32,"Y"
"CB","CBESTATISTICS","CODUSERASCODE","VARCHAR2",32,"Y"
"CB","CBESTATISTICS","FLGINTERNALUSER","NUMBER",22,"N"
"CB","CBESTATISTICS","CODPROVIDEROWNERCODE","VARCHAR2",32,"Y"
"CB","CBESTATISTICS","CODBRANCHOWNERCODE","VARCHAR2",20,"Y"
"CB","CBESTATISTICS","CODUSEROWNERCODE","VARCHAR2",32,"Y"
"CB","CBESTATISTICS","CODERRORCODE","VARCHAR2",4000,"Y"
"CB","CBESTATISTICS","CODINPUTSUBJECTCODE","VARCHAR2",60,"Y"
"CB","CBESTATISTICS","CODOUTPUTSUBJECTCODE","VARCHAR2",60,"Y"
"CB","CBESTATISTICS","CODINPUTPROVIDERSUBJECTCODE","VARCHAR2",152,"Y"
"CB","CBESTATISTICS","CODSUBJECTTYPECODE","CHAR",1,"Y"
"CB","CBESTATISTICS","CODINPUTPROVIDERCONTRACTCODE","VARCHAR2",152,"Y"
"CB","CBESTATISTICS","CODINPUTAPPLICACONTRACTCODE","VARCHAR2",152,"Y"
"CB","CBESTATISTICS","CODOUTPUTCONTRACTCODE","VARCHAR2",60,"Y"
"CB","CBESTATISTICS","CODCONTRACTCATEGORYCODE","VARCHAR2",4,"Y"
"CB","CBESUBJECTS","UIDSUBJECTID","RAW",16,"N"
"CB","CBESUBJECTS","CODSUBJECTCODE","VARCHAR2",60,"N"
"CB","CBESUBJECTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESUBJECTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESUBJECTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESUBJECTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESUBJECTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESUBJECTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESUBJECTS","DATLOGICALSTATUSCODEDATE","DATE",7,"Y"
"CB","CBESUBJECTS","CODLOGICALSTATUSCODE","VARCHAR2",4,"Y"
"CB","CBESUBJECTS","CODSUBJECTTYPECODE","VARCHAR2",4,"N"
"CB","CBESUBJECTS","DATSUBJECTREFERENCEDATE","DATE",7,"Y"
"CB","CBESUBJECTSTOMERGE","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESUBJECTSTOMERGE","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESUBJECTSTOMERGE","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESUBJECTSTOMERGE","UIDMATCHEDSUBJECTID","RAW",16,"N"
"CB","CBESUBJECTSTOMERGE","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESUBJECTSTOMERGE","UIDSUBJECTTOMERGEID","RAW",16,"N"
"CB","CBESUBJECTSTOMERGE","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESUBJECTSTOMERGE","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESUBJECTSTOMERGE","UIDTOBEMERGESUBJECTID","RAW",16,"N"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMMINPAYMENTPERCENTNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMOUTSTANDPAYMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMOVERDUEPAYMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMPRINCIPALOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPAYMENTMETHODCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPAYMENTPERIODICITYCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERCODE","VARCHAR2",2048,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERCONTRACTCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODPROVIDERGUARANTEECODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODRECORDCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODREORGANIZEDCREDITCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTCHILDCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPARENTCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTPROVIDERCODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBJECTROLECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODSUBMISSIONTYPECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTHIRDPARTYOWNERSHIPCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTOBEPERFORMEDACTIONCODE","VARCHAR2",40,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTYPEOFTERMOFCONTRACTCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATCONTRACTENDACTUALDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATCONTRACTENDPLANNEDDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATCONTRACTREFERENCEDATE","VARCHAR2",2048,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATCONTRACTREQUESTDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DSCASSETDESC6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DSCGOODBRANDDESC","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DSCNOTEDESC","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DSCVERSIONDESC","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","FLGCARDUSED","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NAMGUARANTORNAME6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMINTERESTOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMMINPAYMENTINDICATNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","TIMESTAMPSTART","TIMESTAMP(6)",11,"N"
"CB","CBESUBMISSIONANOMALCONTRACTS","TIMESTAMPEND","TIMESTAMP(6)",11,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNBILLEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNCHARGEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNCREDITLIMITAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNFINANCEDAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGOODVALUEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNGUARANTEEDAMOUNT6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNINTERESTOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNMONTHLYPAYMENTSAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNNEXTPAYMENTAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNOUTSTANDBALANCEAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNOVERDUEPAYMENTSAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNPRINCIPALOVERDUEPAYMENTS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","AMNUTILIZATIONAMOUNT","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODACTIONCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETCODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODASSETQUALITYCLASS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODBRANCHCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCONTRACTPHASECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMREGISTRATIONNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMSERVICESLINESNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMTIMESCARDUSEDNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","NUMTOTALINSTALLMENTSNUMBER","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATTCINSERTIONDATE","TIMESTAMP(6)",11,"N"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTCINSERTIONSOURCE","VARCHAR2",200,"N"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTCINSERTIONUSERFULLNAME","VARCHAR2",2000,"N"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATTCLASTUPDATEDATE","TIMESTAMP(6)",11,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTCLASTUPDATESOURCE","VARCHAR2",200,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODTCLASTUPDATEUSERFULLNAME","VARCHAR2",2000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCURRENCYCODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCURRENCYCODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCURRENCYCODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCURRENCYCODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODCURRENCYCODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODDAYSPASTDUECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGOODTYPECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANTEECODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE5","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODGUARANCUSTOMERTYPECODE6","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODINSTALLMENTTYPECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODLOADINGSTATUS","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODNEWUSEDCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODNOTETYPECODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","CODORIGINALCURRENCYCODE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATCONTRACTSTARTDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATFILEREFERENCEDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATFIRSTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATINSERTIONNOTEDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATLASTCHARGEDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATLASTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATLUORDERDATE","DATE",7,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATMANUFACTURINGDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATNEXTPAYMENTDATE","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATVALIDITYENDDATE1","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATVALIDITYENDDATE2","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATVALIDITYENDDATE3","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATVALIDITYENDDATE4","VARCHAR2",4000,"Y"
"CB","CBESUBMISSIONANOMALCONTRACTS","DATVALIDITYENDDATE5","VARCHAR2",4000,"Y"
